Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,ID
"Maruti Wagon R AX BSIV",2011,250000,65000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1696
"Maruti Wagon R Duo Lxi",2011,300000,300000,LPG,Individual,Manual,"First Owner","26.2 km/kg","998 CC","58.2 bhp","77Nm@ 3500rpm",5,1697
"Maruti Wagon R LXI BS IV",2011,240000,64500,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1698
"Maruti Wagon R LXI BS IV",2011,196000,110000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1699
"Maruti Wagon R LXI BS IV",2011,210000,90000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1700
"Maruti Wagon R LXI BSIII",2011,195000,120000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1701
"Maruti Wagon R LXI CNG",2011,200000,137000,CNG,Individual,Manual,"First Owner","26.2 km/kg","998 CC","58.2 bhp","77Nm@ 3500rpm",5,1702
"Maruti Wagon R LXI LPG BSIV",2011,200000,70000,LPG,Individual,Manual,"First Owner","26.2 km/kg","998 CC","58.2 bhp","77Nm@ 3500rpm",5,1703
"Maruti Wagon R VXI BS IV",2011,376000,60000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1704
"Maruti Wagon R VXI BS IV",2011,220000,40000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1705
"Maruti Wagon R VXI BS IV",2011,200000,94000,Petrol,Individual,Manual,"Third Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1706
"Maruti Wagon R VXI BS IV",2011,270000,40000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1707
"Maruti Wagon R VXI BS IV",2011,229999,500000,Petrol,Individual,Manual,"Second Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1708
"Maruti Wagon R VXI BS IV",2011,246000,139000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1709
"Maruti Wagon R VXI BS IV with ABS",2011,225000,20000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1710
"Maruti Wagon R VXI BSIII",2011,200000,80000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1711
"Maruti Wagon R VXI Minor",2011,265000,80000,Petrol,Individual,Manual,"First Owner","18.9 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1712
"Maruti Zen Estilo LX BSIV",2011,300000,40000,Petrol,Individual,Manual,"Third Owner","19.0 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1713
"Maruti Zen Estilo LXI Green (CNG)",2011,200000,80000,CNG,Individual,Manual,"First Owner","26.3 km/kg","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1714
"Maruti Zen Estilo VXI BSIV",2011,270000,30000,Petrol,Individual,Manual,"First Owner","19.0 kmpl","998 CC","67.1 bhp","90Nm@ 3500rpm",5,1715
"Mercedes-Benz E-Class E 220 CDI Avantgarde",2011,1600000,74000,Diesel,Dealer,Automatic,"First Owner","10.0 kmpl","2148 CC","170 bhp","400Nm@ 1400-2800rpm",5,1716
"Mercedes-Benz E-Class E 250 Elegance",2011,1190000,80000,Petrol,Individual,Automatic,"Second Owner","10.93 kmpl","2497 CC","204 bhp","245Nm@ 5000rpm",5,1717
"Mercedes-Benz E-Class E250 CDI Elegance",2011,1600000,70000,Diesel,Individual,Automatic,"First Owner","14.21 kmpl","2143 CC","203 bhp","500Nm@ 1600-1800rpm",5,1718
"Mercedes-Benz M-Class ML 350 4Matic",2011,1700000,110000,Diesel,Individual,Automatic,"Third Owner","0.0 kmpl","2987 CC","165 bhp","510@ 1600-2400",5,1719
"Mercedes-Benz M-Class ML 350 4Matic",2011,1700000,110000,Diesel,Individual,Automatic,"Third Owner","0.0 kmpl","2987 CC","165 bhp","510@ 1600-2400",5,1720
"Mercedes-Benz New C-Class 250 CDI Classic",2011,1350000,80000,Diesel,Individual,Automatic,"First Owner","15.8 kmpl","2148 CC","170 bhp","42@ 2,000(kgm@ rpm)",5,1721
"Mercedes-Benz New C-Class C 220 CDI BE Avantgare",2011,1350000,81500,Diesel,Individual,Automatic,"Second Owner","14.84 kmpl","2143 CC","167.62 bhp","400Nm@ 1400-2800rpm",5,1722
"Mercedes-Benz New C-Class C 250 CDI Elegance",2011,1000000,90000,Diesel,Dealer,Automatic,"First Owner","14.94 kmpl","2143 CC","204 bhp","500Nm@ 1600-1800rpm",5,1723
"Mitsubishi Pajero 2.8 SFX BSIII Single Tone",2011,625000,120000,Diesel,Individual,Manual,"Second Owner","10.5 kmpl","2835 CC","116.9 bhp","292Nm@ 2000rpm",6,1724
"Nissan Micra Diesel XV",2011,250000,50000,Diesel,Individual,Manual,"First Owner","23.08 kmpl","1461 CC","63.1 bhp","160Nm@ 2000rpm",5,1725
"Nissan Micra Diesel XV",2011,275000,45000,Diesel,Individual,Manual,"First Owner","23.08 kmpl","1461 CC","63.1 bhp","160Nm@ 2000rpm",5,1726
"Nissan Micra Diesel XV",2011,254999,110000,Diesel,Individual,Manual,"Second Owner","23.08 kmpl","1461 CC","63.1 bhp","160Nm@ 2000rpm",5,1727
"Nissan Micra Diesel XV",2011,210000,110000,Diesel,Individual,Manual,"Third Owner","23.08 kmpl","1461 CC","63.1 bhp","160Nm@ 2000rpm",5,1728
"Nissan Micra XE",2011,110000,110000,Petrol,Individual,Manual,"First Owner","18.06 kmpl","1198 CC","75 bhp","104Nm@ 4000rpm",5,1729
"Nissan Micra XL",2011,200000,43500,Petrol,Individual,Manual,"Second Owner","18.06 kmpl","1198 CC","75 bhp","104Nm@ 4000rpm",5,1730
"Nissan Micra XV",2011,300000,60000,Petrol,Individual,Manual,"Second Owner","18.06 kmpl","1198 CC","75 bhp","104Nm@ 4000rpm",5,1731
"Nissan Micra XV",2011,235000,90000,Petrol,Individual,Manual,"Second Owner","18.06 kmpl","1198 CC","75 bhp","104Nm@ 4000rpm",5,1732
"Nissan Sunny XE",2011,350000,25000,Petrol,Individual,Manual,"Second Owner","16.95 kmpl","1498 CC","97.7 bhp","134Nm@ 4000rpm",5,1733
"Nissan Sunny XL",2011,280000,96000,Petrol,Individual,Manual,"First Owner","16.95 kmpl","1498 CC","97.7 bhp","134Nm@ 4000rpm",5,1734
"Nissan Sunny XV",2011,250000,110000,Petrol,Individual,Manual,"First Owner","16.95 kmpl","1498 CC","97.7 bhp","134Nm@ 4000rpm",5,1735
"Nissan Sunny XV",2011,350000,47000,Petrol,Individual,Manual,"Second Owner","16.95 kmpl","1498 CC","97.7 bhp","134Nm@ 4000rpm",5,1736
"Renault Fluence 2.0",2011,600000,43000,Petrol,Dealer,Automatic,"First Owner","13.4 kmpl","1997 CC","135.1 bhp","190Nm@ 3700rpm",5,1737
"Skoda Fabia 1.2 MPI Ambition",2011,200000,120000,Petrol,Individual,Manual,"Second Owner","16.25 kmpl","1198 CC","73.9 bhp","110Nm@ 3750rpm",5,1738
"Skoda Fabia 1.2L Diesel Ambiente",2011,210000,100000,Diesel,Individual,Manual,"First Owner","19.5 kmpl","1199 CC","75 bhp","180 Nm at 2000rpm",5,1739
"Skoda Fabia 1.2L Diesel Elegance",2011,340000,145000,Diesel,Individual,Manual,"First Owner","20.86 kmpl","1199 CC","75 bhp","180Nm@ 2000rpm",5,1740
"Skoda Fabia 1.2L Diesel Elegance",2011,325000,160000,Diesel,Individual,Manual,"Third Owner","20.86 kmpl","1199 CC","75 bhp","180Nm@ 2000rpm",5,1741
"Skoda Fabia 1.2L Diesel Elegance",2011,300000,265000,Diesel,Individual,Manual,"Second Owner","20.86 kmpl","1199 CC","75 bhp","180Nm@ 2000rpm",5,1742
"Skoda Laura Ambiente 2.0 TDI CR MT",2011,270000,140000,Diesel,Individual,Manual,"Second Owner","20.0 kmpl","1968 CC","108.5 bhp","250Nm@ 1500-2500rpm",5,1743
"Skoda Rapid 1.6 TDI Elegance",2011,411000,64481,Diesel,Dealer,Manual,"Second Owner","20.5 kmpl","1598 CC","103.5 bhp","250Nm@ 1500-2500rpm",5,1744
"Skoda Yeti Ambition 4WD",2011,600000,202000,Diesel,Individual,Manual,"First Owner","17.67 kmpl","1968 CC","138.08 bhp","320Nm@ 1750-2500rpm",5,1745
"Tata Aria Pride",2011,337000,142000,Diesel,Individual,Manual,"Third Owner","13.7 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1746
"Tata Indica V2 2001-2011 eLX",2011,130000,90000,Diesel,Individual,Manual,"Second Owner","25.0 kmpl","1396 CC","69 bhp","140Nm@ 1800-3000rpm",5,1747
"Tata Indica V2 2001-2011 eLX",2011,165000,75000,Diesel,Dealer,Manual,"Second Owner","25.0 kmpl","1396 CC","69 bhp","140Nm@ 1800-3000rpm",5,1748
"Tata Indica V2 DL BSIII",2011,75000,140500,Diesel,Individual,Manual,"Third Owner","17.88 kmpl","1396 CC","52.8 bhp","85Nm@ 2500rpm",5,1749
"Tata Indica V2 DLE BSIII",2011,114999,172000,Diesel,Individual,Manual,"Second Owner","17.88 kmpl","1396 CC","52.8 bhp","85Nm@ 2500rpm",5,1750
"Tata Indica V2 DLS",2011,100000,80000,Diesel,Individual,Manual,"First Owner","17.2 kmpl","1396 CC","53.5 bhp","8.5@ 2,500(kgm@ rpm)",5,1751
"Tata Indica V2 DLX BSII",2011,110000,50000,Diesel,Individual,Manual,"First Owner","17.2 kmpl","1396 CC","53.5 bhp","8.5@ 2,500(kgm@ rpm)",5,1752
"Tata Indica Vista Aqua 1.3 Quadrajet",2011,125000,85000,Diesel,Individual,Manual,"Second Owner","18.0 kmpl","1248 CC","75 bhp","190 Nm at 1750  rpm",5,1753
"Tata Indica Vista Aqua 1.3 Quadrajet BSIV",2011,130000,54000,Diesel,Individual,Manual,"Second Owner","18.4 kmpl","1248 CC","75 bhp","190 Nm at 1750 rpm",5,1754
"Tata Indica Vista Aqua 1.4 TDI",2011,248000,80000,Diesel,Individual,Manual,"First Owner","17.0 kmpl","1405 CC","71 bhp","135 Nm at 2500  rpm",5,1755
"Tata Indica Vista Aqua 1.4 TDI",2011,140000,200000,Diesel,Individual,Manual,"Second Owner","17.0 kmpl","1405 CC","71 bhp","135 Nm at 2500  rpm",5,1756
"Tata Indica Vista Aqua 1.4 TDI",2011,200000,110000,Diesel,Individual,Manual,"Second Owner","17.0 kmpl","1405 CC","71 bhp","135 Nm at 2500  rpm",5,1757
"Tata Indica Vista Aqua 1.4 TDI",2011,152000,80000,Diesel,Individual,Manual,"First Owner","17.0 kmpl","1405 CC","71 bhp","135 Nm at 2500  rpm",5,1758
"Tata Indica Vista Aqua TDI BSIII",2011,200000,50000,Diesel,Individual,Manual,"Second Owner","17.0 kmpl","1405 CC","71 bhp","135 Nm at 2500  rpm",5,1759
"Tata Indica Vista Aqua TDI BSIII",2011,200000,200000,Diesel,Individual,Manual,"Second Owner","17.0 kmpl","1405 CC","71 bhp","135 Nm at 2500  rpm",5,1760
"Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV",2011,150000,70000,Petrol,Individual,Manual,"Second Owner","16.5 kmpl","1172 CC","65 bhp","96 Nm at 3000 rpm",5,1761
"Tata Indica Vista Aura 1.2 Safire BSIV",2011,130000,70000,Petrol,Individual,Manual,"Second Owner","16.5 kmpl","1172 CC","65 bhp","96  Nm at 3000  rpm",5,1762
"Tata Indica Vista Aura 1.3 Quadrajet (ABS)",2011,100000,80000,Diesel,Individual,Manual,"First Owner","18.0 kmpl","1248 CC","75 bhp","190 Nm at 1750 rpm",5,1763
"Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV",2011,180000,120000,Diesel,Individual,Manual,"Second Owner","18.4 kmpl","1248 CC","75 bhp","190Nm@ 1750rpm",5,1764
"Tata Indica Vista TDI LS",2011,150000,120000,Diesel,Individual,Manual,"First Owner","19.4 kmpl","1405 CC","70 bhp","135.4Nm@ 2500rpm",5,1765
"Tata Indica Vista TDI LS",2011,110000,120000,Diesel,Individual,Manual,"First Owner","19.4 kmpl","1405 CC","70 bhp","135.4Nm@ 2500rpm",5,1766
"Tata Indica Vista TDI LX",2011,210000,120000,Diesel,Individual,Manual,"First Owner","19.4 kmpl","1405 CC","70 bhp","135.4Nm@ 2500rpm",5,1767
"Tata Indica Vista TDI LX",2011,350000,80000,Diesel,Individual,Manual,"First Owner","19.4 kmpl","1405 CC","70 bhp","135.4Nm@ 2500rpm",5,1768
"Tata Indica Vista TDI LX",2011,210000,100000,Diesel,Individual,Manual,"First Owner","19.1 kmpl","1405 CC","70 bhp","135.4Nm@ 2500rpm",5,1769
"Tata Indica Vista Terra 1.4 TDI",2011,200000,80000,Diesel,Individual,Manual,"First Owner","17.0 kmpl","1405 CC","71 bhp","135Nm@ 2500rpm",5,1770
"Tata Indica Vista Terra Quadrajet 1.3L BS IV",2011,180000,87000,Diesel,Individual,Manual,"First Owner","18.0 kmpl","1248 CC","75 bhp","190Nm@ 1750rpm",5,1771
"Tata Indica Vista Terra TDI BSIII",2011,70000,80000,Diesel,Individual,Manual,"Second Owner","17.0 kmpl","1405 CC","71 bhp","135Nm@ 2500rpm",5,1772
"Tata Indigo CR4",2011,153000,50000,Diesel,Individual,Manual,"Second Owner","23.57 kmpl","1396 CC","70 bhp","140Nm@ 1800-3000rpm",5,1773
"Tata Indigo CR4",2011,200000,70000,Diesel,Individual,Manual,"Second Owner","23.57 kmpl","1396 CC","70 bhp","140Nm@ 1800-3000rpm",5,1774
"Tata Indigo CR4",2011,189000,70000,Diesel,Individual,Manual,"Second Owner","23.57 kmpl","1396 CC","70 bhp","140Nm@ 1800-3000rpm",5,1775
"Tata Indigo CR4",2011,200000,84321,Diesel,Individual,Manual,"First Owner","23.57 kmpl","1396 CC","70 bhp","140Nm@ 1800-3000rpm",5,1776
"Tata Indigo CR4",2011,210000,175000,Diesel,Individual,Manual,"Second Owner","23.57 kmpl","1396 CC","70 bhp","140Nm@ 1800-3000rpm",5,1777
"Tata Indigo CS eGLX BS IV",2011,150000,50000,Petrol,Individual,Manual,"Second Owner","15.64 kmpl","1193 CC","64.08 bhp","100Nm@ 2700rpm",5,1778
"Tata Indigo CS eGLX BS IV",2011,181000,70000,Petrol,Individual,Manual,"First Owner","15.64 kmpl","1193 CC","64.1 bhp","100Nm@ 2700rpm",5,1779
"Tata Indigo CS eGLX BS IV",2011,90000,90000,Petrol,Individual,Manual,"Second Owner","15.64 kmpl","1193 CC","64.08 bhp","100Nm@ 2700rpm",5,1780
"Tata Indigo CS eLX BS IV",2011,150000,120000,Diesel,Individual,Manual,"First Owner","23.03 kmpl","1396 CC","69 bhp","140Nm@ 1800-3000rpm",5,1781
"Tata Indigo CS eLX BS IV",2011,220000,80000,Diesel,Individual,Manual,"First Owner","23.03 kmpl","1396 CC","69 bhp","140Nm@ 1800-3000rpm",5,1782
"Tata Indigo CS GLS BSIII",2011,120000,70000,Petrol,Individual,Manual,"Second Owner","15.2 kmpl","1193 CC","65 bhp","10.7@ 2,600(kgm@ rpm)",5,1783
"Tata Indigo eCS LX BSIV",2011,210000,175000,Diesel,Individual,Manual,"Second Owner","23.03 kmpl","1396 CC","69 bhp","140Nm@ 1800-3000rpm",5,1784
"Tata Indigo eCS LX BSIV",2011,215000,70000,Diesel,Individual,Manual,"First Owner","23.03 kmpl","1396 CC","69 bhp","140Nm@ 1800-3000rpm",5,1785
"Tata Indigo GLX",2011,150000,150000,Petrol,Individual,Manual,"First Owner","12.8 kmpl","1396 CC","85 bhp","12@ 3,500(kgm@ rpm)",5,1786
"Tata Indigo LS",2011,175000,85700,Diesel,Individual,Manual,"Second Owner","17.0 kmpl","1405 CC","70 bhp","13.5@ 2,500(kgm@ rpm)",5,1787
"Tata Indigo LS",2011,175000,85700,Diesel,Individual,Manual,"Second Owner","17.0 kmpl","1405 CC","70 bhp","13.5@ 2,500(kgm@ rpm)",5,1788
"Tata Manza Aqua Quadrajet",2011,88000,97343,Diesel,Dealer,Manual,"First Owner","18.8 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1789
"Tata Manza Aqua Safire",2011,250000,110000,Petrol,Individual,Manual,"Second Owner","15.0 kmpl","1368 CC","90 bhp","116Nm@ 4750rpm",5,1790
"Tata Manza Aura (ABS) Quadrajet",2011,190000,90000,Diesel,Dealer,Manual,"First Owner","18.8 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1791
"Tata Manza Aura (ABS) Quadrajet",2011,190000,90000,Diesel,Dealer,Manual,"First Owner","18.8 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1792
"Tata Manza Aura (ABS) Quadrajet BS IV",2011,325000,79000,Diesel,Individual,Manual,"First Owner","21.12 kmpl","1248 CC","88.8 bhp","200Nm@ 1750-3000rpm",5,1793
"Tata Manza Aura (ABS) Quadrajet BS IV",2011,149000,148000,Diesel,Individual,Manual,"Second Owner","21.12 kmpl","1248 CC","88.8 bhp","200Nm@ 1750-3000rpm",5,1794
"Tata Manza Aura (ABS) Quadrajet BS IV",2011,275000,50000,Diesel,Individual,Manual,"First Owner","21.12 kmpl","1248 CC","88.8 bhp","200Nm@ 1750-3000rpm",5,1795
"Tata Manza Aura Plus Quadrajet BS IV",2011,340000,50000,Diesel,Individual,Manual,"First Owner","19.0 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1796
"Tata Manza Aura Quadrajet",2011,229999,110000,Diesel,Individual,Manual,"Second Owner","18.8 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1797
"Tata Manza Aura Quadrajet",2011,229999,110000,Diesel,Individual,Manual,"Second Owner","18.8 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1798
"Tata Manza Aura Safire",2011,225000,35000,Petrol,Individual,Manual,"First Owner","15.0 kmpl","1368 CC","90 bhp","116Nm@ 4750rpm",5,1799
"Tata Manza Aura Safire",2011,225000,35000,Petrol,Individual,Manual,"First Owner","15.0 kmpl","1368 CC","90 bhp","116Nm@ 4750rpm",5,1800
"Tata Manza Aura Safire",2011,225000,35000,Petrol,Individual,Manual,"First Owner","15.0 kmpl","1368 CC","90 bhp","116Nm@ 4750rpm",5,1801
"Tata Manza ELAN Quadrajet BS III",2011,250000,70000,Diesel,Individual,Manual,"First Owner","19.0 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1802
"Tata Manza ELAN Quadrajet BS III",2011,250000,70000,Diesel,Individual,Manual,"First Owner","19.0 kmpl","1248 CC","90 bhp","200Nm@ 1750-3000rpm",5,1803
"Tata Manza ELAN Quadrajet BS IV",2011,265000,120000,Diesel,Individual,Manual,"First Owner","21.12 kmpl","1248 CC","88.8 bhp","200Nm@ 1750-3000rpm",5,1804
"Tata Nano Cx",2011,46000,25000,Petrol,Individual,Manual,"Second Owner","26.0 kmpl","624 CC","35 bhp","48Nm@ 3000rpm",4,1805
"Tata Nano Cx",2011,45000,10000,Petrol,Individual,Manual,"Third Owner","26.0 kmpl","624 CC","35 bhp","48Nm@ 3000rpm",4,1806
"Tata Nano Cx",2011,70000,80000,Petrol,Individual,Manual,"First Owner","26.0 kmpl","624 CC","35 bhp","48Nm@ 3000rpm",4,1807
"Tata Nano Lx",2011,70000,40000,Petrol,Individual,Manual,"First Owner","26.0 kmpl","624 CC","35 bhp","4.8kgm@ 3000rpm",4,1808
"Tata New Safari DICOR 2.2 EX 4x2",2011,300000,80000,Diesel,Individual,Manual,"Second Owner","11.57 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1809
"Tata New Safari DICOR 2.2 EX 4x2",2011,300000,120000,Diesel,Individual,Manual,"Second Owner","11.57 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1810
"Tata New Safari DICOR 2.2 EX 4x2",2011,450000,80000,Diesel,Individual,Manual,"Third Owner","11.57 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1811
"Tata New Safari DICOR 2.2 EX 4x2",2011,350000,156000,Diesel,Individual,Manual,"First Owner","11.57 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1812
"Tata New Safari DICOR 2.2 EX 4x2",2011,229999,140000,Diesel,Individual,Manual,"Second Owner","11.57 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1813
"Tata New Safari DICOR 2.2 EX 4x4",2011,300000,80000,Diesel,Individual,Manual,"First Owner","13.93 kmpl","2179 CC","138 bhp","320Nm@ 1700-2700rpm",7,1814
"Tata New Safari DICOR 2.2 VX 4x2",2011,350000,160000,Diesel,Individual,Manual,"First Owner","13.93 kmpl","2179 CC","138 bhp","320Nm@ 1700-2700rpm",7,1815
"Tata New Safari DICOR 2.2 VX 4x2 BS IV",2011,240000,120000,Diesel,Individual,Manual,"First Owner","13.93 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1816
"Tata New Safari DICOR 2.2 VX 4x2 BS IV",2011,350000,58000,Diesel,Individual,Manual,"Second Owner","13.93 kmpl","2179 CC","138.1 bhp","320Nm@ 1700-2700rpm",7,1817
"Tata Safari DICOR 2.2 EX 4x2",2011,300000,70000,Diesel,Individual,Manual,"First Owner","13.93 kmpl","2179 CC","138.03 bhp","320Nm@ 1700-2700rpm",7,1818
"Tata Safari DICOR 2.2 EX 4x2",2011,320000,80000,Diesel,Individual,Manual,"First Owner","13.93 kmpl","2179 CC","138.03 bhp","320Nm@ 1700-2700rpm",7,1819
"Tata Safari DICOR 2.2 EX 4x2",2011,300000,120000,Diesel,Individual,Manual,"First Owner","13.93 kmpl","2179 CC","138.03 bhp","320Nm@ 1700-2700rpm",7,1820
"Tata Safari DICOR 2.2 EX 4x2",2011,300000,80000,Diesel,Individual,Manual,"Second Owner","13.93 kmpl","2179 CC","138.03 bhp","320Nm@ 1700-2700rpm",7,1821
"Tata Safari DICOR 2.2 EX 4x2",2011,225000,110000,Diesel,Individual,Manual,"Third Owner","13.93 kmpl","2179 CC","138.03 bhp","320Nm@ 1700-2700rpm",7,1822
"Tata Safari DICOR 2.2 LX 4x2",2011,425000,60000,Diesel,Individual,Manual,"Second Owner","13.93 kmpl","2179 CC","138.03 bhp","320Nm@ 1700-2700rpm",7,1823
"Tata Safari DICOR 2.2 LX 4x2",2011,425000,60000,Diesel,Individual,Manual,"Second Owner","13.93 kmpl","2179 CC","138.03 bhp","320Nm@ 1700-2700rpm",7,1824
"Tata Sumo CX 10 Str BSIV",2011,175000,20000,Diesel,Individual,Manual,"First Owner","12.2 kmpl","1948 CC","68 bhp","115@ 2,500(kgm@ rpm)",10,1825
"Tata Sumo MKII GX BS IV",2011,250000,90000,Diesel,Individual,Manual,"Second Owner","13.55 kmpl","2179 CC","118.35 bhp","250Nm@ 1500-3000rpm",7,1826
"Tata Sumo MKII GX BS IV",2011,250000,90000,Diesel,Individual,Manual,"Second Owner","13.55 kmpl","2179 CC","118.35 bhp","250Nm@ 1500-3000rpm",7,1827
"Tata Sumo MKII GX BS IV",2011,250000,90000,Diesel,Individual,Manual,"Second Owner","13.55 kmpl","2179 CC","118.35 bhp","250Nm@ 1500-3000rpm",7,1828
"Toyota Corolla Altis Diesel D4DG",2011,365000,185000,Diesel,Individual,Manual,"Second Owner","21.43 kmpl","1364 CC","87.2 bhp","205Nm@ 1800-2800rpm",5,1829
"Toyota Etios 1.5 V",2011,285000,45500,Petrol,Dealer,Manual,"First Owner","16.78 kmpl","1496 CC","88.73 bhp","132Nm@ 3000rpm",5,1830
"Toyota Etios G",2011,300000,110000,Petrol,Individual,Manual,"First Owner","17.6 kmpl","1496 CC","88.73 bhp","132Nm@ 3000rpm",5,1831
"Toyota Etios G Safety",2011,300000,72000,Petrol,Dealer,Manual,"First Owner","17.6 kmpl","1496 CC","88.7 bhp","132Nm@ 3000rpm",5,1832
"Toyota Etios G Safety",2011,300000,72000,Petrol,Dealer,Manual,"First Owner","17.6 kmpl","1496 CC","88.7 bhp","132Nm@ 3000rpm",5,1833
"Toyota Etios VX",2011,300000,120000,Petrol,Individual,Manual,"Third Owner","17.6 kmpl","1496 CC","88.7 bhp","132Nm@ 3000rpm",5,1834
"Toyota Etios VX",2011,345000,70000,Petrol,Individual,Manual,"First Owner","17.6 kmpl","1496 CC","88.7 bhp","132Nm@ 3000rpm",5,1835
"Toyota Etios VX",2011,345000,70000,Petrol,Individual,Manual,"First Owner","17.6 kmpl","1496 CC","88.7 bhp","132Nm@ 3000rpm",5,1836
"Toyota Etios VXD",2011,350000,100000,Diesel,Individual,Manual,"Second Owner","23.59 kmpl","1364 CC","67.1 bhp","170Nm@ 1800-2400rpm",5,1837
"Toyota Etios VXD",2011,350000,90000,Diesel,Individual,Manual,"First Owner","23.59 kmpl","1364 CC","67.1 bhp","170Nm@ 1800-2400rpm",5,1838
"Toyota Fortuner 3.0 Diesel",2011,975000,120000,Diesel,Individual,Manual,"Third Owner","11.5 kmpl","2982 CC","171 bhp","343Nm@ 1400-3400rpm",7,1839
"Toyota Fortuner 3.0 Diesel",2011,1150000,181000,Diesel,Individual,Manual,"Second Owner","11.5 kmpl","2982 CC","171 bhp","343Nm@ 1400-3400rpm",7,1840
"Toyota Fortuner 3.0 Diesel",2011,900000,120000,Diesel,Individual,Manual,"First Owner","11.5 kmpl","2982 CC","171 bhp","343Nm@ 1400-3400rpm",7,1841
"Toyota Innova 2.5 EV Diesel MS 7 Str BSIII",2011,750000,168000,Diesel,Individual,Manual,"Second Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",7,1842
"Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII",2011,350000,500000,Diesel,Individual,Manual,"Second Owner","12.99 kmpl","2494 CC","100.57 bhp","200Nm@ 1400-3400rpm",7,1843
"Toyota Innova 2.5 EV PS 8 STR BSIV",2011,500000,121941,Diesel,Dealer,Manual,"First Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,1844
"Toyota Innova 2.5 G (Diesel) 7 Seater BS IV",2011,650000,375000,Diesel,Individual,Manual,"First Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,1845
"Toyota Innova 2.5 G (Diesel) 7 Seater BS IV",2011,550000,168000,Diesel,Individual,Manual,"Second Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,1846
"Toyota Innova 2.5 G (Diesel) 8 Seater BS IV",2011,900000,110000,Diesel,Individual,Manual,"First Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,1847
"Toyota Innova 2.5 G (Diesel) 8 Seater BS IV",2011,700000,120000,Diesel,Individual,Manual,"Second Owner","12.8 kmpl","2494 CC","102 bhp","20.4@ 1400-3400(kgm@ rpm)",8,1848
